Código,Data da venda,Prazo (dias),Preço_Venda,Volume_Venda,Código_Cliente,Código_Produto,Código_Cidade,Código_Vendedor
3142,8/15/2014,45,5.56,8663,3,7,2,1
3143,8/16/2014,45,4.02,1996,2,4,1,1
3144,8/17/2014,30,5.56,4906,3,5,3,4
3145,8/18/2014,45,2.77,2353,4,7,2,1
3146,8/19/2014,45,9.6,7297,3,4,2,1
3147,8/20/2014,30,4.02,3374,2,3,1,2
3148,8/21/2014,45,2.77,9058,3,7,2,1
3149,8/22/2014,45,9.6,8452,4,6,1,1
3150,8/23/2014,30,2.77,8311,3,7,1,2
3151,8/24/2014,30,2.77,3479,2,4,2,1
3152,8/25/2014,45,5.56,9350,3,5,2,1
3153,8/26/2014,30,2.77,9911,4,7,1,1
3154,8/27/2014,45,9.6,3444,3,5,2,1
3155,8/28/2014,45,4.02,4320,2,7,1,1
3156,8/29/2014,60,2.77,5092,2,2,1,1
3157,8/30/2014,45,4.02,436,3,5,2,3
3158,8/31/2014,45,2.77,9999,4,6,2,2
3159,9/1/2014,30,7.04,7724,3,5,2,1
3160,9/2/2014,45,4.02,3959,2,3,2,1
3161,9/3/2014,45,5.56,3823,3,7,2,2
3162,9/4/2014,45,4.02,5723,4,8,4,3
3163,9/5/2014,45,5.56,4097,3,5,2,1
3164,9/6/2014,45,2.77,8950,2,3,1,1
3165,9/7/2014,45,9.6,5659,3,7,1,1
3166,9/8/2014,60,4.02,7835,4,3,2,3
3167,9/9/2014,45,2.77,8150,3,4,2,1
3168,9/10/2014,60,2.77,7431,2,6,2,1
3169,9/11/2014,45,2.77,557,3,3,3,1
3170,9/12/2014,60,9.6,8808,4,6,3,1
3171,9/13/2014,45,5.56,7630,3,7,2,1
3172,9/14/2014,45,4.02,7341,2,6,2,1
3173,9/15/2014,45,5.56,9234,3,5,3,1
3174,9/16/2014,30,2.77,5455,4,3,3,1
3175,9/17/2014,45,5.56,99,3,7,2,1
3176,9/18/2014,45,4.02,1210,2,4,1,1
3177,9/19/2014,30,5.56,252,3,5,3,4
3178,9/20/2014,45,2.77,7899,4,7,2,1
3179,9/21/2014,45,9.6,8304,3,4,2,1
3180,9/22/2014,30,4.02,2485,2,3,1,2
3181,9/23/2014,45,2.77,5182,3,7,2,1
3182,9/24/2014,45,9.6,9963,4,6,1,1
3183,9/25/2014,30,2.77,6019,3,7,1,2
3184,9/26/2014,30,2.77,4777,2,4,2,1
3185,9/27/2014,45,5.56,1558,3,5,2,1
3186,9/28/2014,30,2.77,177,4,7,1,1
3187,9/29/2014,45,9.6,9383,3,5,2,1
3188,9/30/2014,45,4.02,2525,2,7,1,1
3189,10/1/2014,60,2.77,6025,3,4,2,1
3190,10/2/2014,45,4.02,3096,2,6,2,1
3191,10/3/2014,45,2.77,5510,3,3,3,1
3192,10/4/2014,60,9.6,1199,4,6,3,1
3193,10/5/2014,45,5.56,5622,3,7,2,1
3194,10/6/2014,45,4.02,3531,2,6,2,1
3195,10/7/2014,45,5.56,5468,3,5,3,1
3196,10/8/2014,30,2.77,33,4,3,3,1
3197,10/9/2014,45,5.56,1238,3,7,2,1
3198,10/10/2014,45,4.02,1335,2,4,1,1
3199,10/11/2014,30,5.56,2869,3,5,3,4
3200,10/12/2014,45,2.77,2593,4,7,2,1
3201,10/13/2014,45,9.6,3726,3,4,2,1
3202,10/14/2014,30,4.02,3187,2,3,1,2
3203,10/15/2014,45,2.77,5408,3,7,2,1
3204,10/16/2014,45,9.6,9033,4,6,1,1
3205,10/17/2014,30,2.77,9873,3,7,1,2
3206,10/18/2014,30,2.77,6658,2,4,2,1
3207,10/19/2014,45,5.56,5164,3,5,2,1
3208,10/20/2014,30,2.77,3588,4,7,1,1
3209,10/21/2014,45,9.6,5301,3,5,2,1
3210,10/22/2014,45,4.02,2811,2,7,1,1
3211,10/23/2014,60,2.77,8576,2,2,1,1
3212,10/24/2014,45,4.02,2791,3,5,2,3
3213,10/25/2014,45,2.77,5012,4,6,2,2
3214,10/26/2014,30,7.04,9594,3,5,2,1
3215,10/27/2014,45,4.02,9684,2,3,2,1
3216,10/28/2014,45,5.56,3154,3,7,2,2
3217,10/29/2014,45,4.02,8245,4,8,4,3
3218,10/30/2014,45,5.56,9973,3,5,2,1
3219,10/31/2014,45,2.77,4773,2,3,1,1
3220,11/1/2014,45,9.6,4424,3,7,1,1
3221,11/2/2014,60,4.02,4193,4,3,2,3
3222,11/3/2014,45,2.77,3553,3,4,2,1
3223,11/4/2014,60,2.77,5101,2,6,2,1
3224,11/5/2014,45,2.77,1020,3,3,3,1
3225,11/6/2014,60,9.6,384,4,6,3,1
3226,11/7/2014,45,5.56,7468,3,7,2,1
3227,11/8/2014,45,4.02,5328,2,6,2,1
3228,11/9/2014,45,5.56,1528,3,5,3,1
3229,11/10/2014,30,2.77,1301,4,3,3,1
3230,11/11/2014,45,5.56,164,3,7,2,1
3231,11/12/2014,45,4.02,6280,2,4,1,1
3232,11/13/2014,30,5.56,700,3,5,3,4
3233,11/14/2014,45,2.77,747,4,7,2,1
3234,11/15/2014,45,9.6,9240,3,4,2,1
3235,11/16/2014,30,4.02,5392,2,3,1,2
3236,11/17/2014,45,2.77,6795,3,7,2,1
3237,11/18/2014,45,9.6,8931,4,6,1,1
3238,11/19/2014,30,2.77,2274,3,7,1,2
3239,11/20/2014,30,2.77,9549,2,4,2,1
3240,11/21/2014,45,5.56,6131,3,5,2,1
3241,11/22/2014,30,2.77,9615,4,7,1,1
3242,11/23/2014,45,9.6,1896,3,5,2,1
3243,11/24/2014,45,4.02,639,2,7,1,1
3244,11/25/2014,60,2.77,3287,1,1,1,1
3245,11/26/2014,45,4.02,288,2,2,2,2
3246,11/27/2014,45,2.77,1528,3,2,3,3
3247,11/28/2014,60,2.66,3337,4,3,3,2
3248,11/29/2014,45,7.04,9722,3,3,2,3
3249,11/30/2014,45,7.04,2685,2,3,1,3
3250,12/1/2014,60,7.04,6740,3,2,4,3
3251,12/2/2014,45,7.04,6892,4,4,3,4
3252,12/3/2014,30,7.04,8838,3,1,2,1
3253,12/4/2014,45,7.04,3354,2,3,4,1
3254,12/5/2014,45,9.6,2427,3,1,2,2
3255,12/6/2014,30,2.6,6860,4,3,3,2
3256,12/7/2014,45,4.02,9906,3,2,1,1
3257,12/8/2014,30,2.6,9496,2,5,2,1
3258,12/9/2014,30,4.02,2699,3,6,3,2
3259,12/10/2014,45,7.04,7126,4,5,2,1
3260,12/11/2014,45,4.02,2192,3,3,1,1
3261,12/12/2014,30,5.56,4870,2,7,2,1
3262,12/13/2014,45,4.02,1870,3,4,1,4
3263,12/14/2014,45,5.56,419,4,5,4,1
3264,12/15/2014,45,2.77,5316,3,7,2,1
3265,12/16/2014,60,9.6,5517,2,8,2,1
3266,12/17/2014,45,4.02,5888,3,8,1,1
3267,12/18/2014,60,2.77,9222,4,1,2,1
3268,12/19/2014,45,2.77,3267,3,2,1,3
3269,12/20/2014,60,2.6,6156,2,8,2,2
3270,12/21/2014,30,2.6,6862,3,1,3,3
3271,12/22/2014,45,7.04,4327,4,1,2,1
3272,12/23/2014,45,5.56,740,3,7,2,2
3273,12/24/2014,45,2.6,3608,2,1,2,1
3274,12/25/2014,60,2.6,9911,3,2,2,1
3275,12/26/2014,45,2.77,3256,4,1,2,1
3276,12/27/2014,45,2.6,7523,3,1,1,1
3277,12/28/2014,60,7.04,2064,2,7,2,1
3278,12/29/2014,45,2.6,4805,1,1,1,1
3279,12/30/2014,60,2.6,232,2,2,2,2
3280,12/31/2014,60,2.77,4296,3,2,3,3
3281,1/1/2015,60,2.66,10137,4,3,3,2
3282,1/2/2015,45,7.04,5365,3,3,2,3
3283,1/3/2015,45,7.04,2264,2,3,1,3
3284,1/4/2015,60,7.04,1217,3,2,4,3
3285,1/5/2015,45,7.04,4460,4,4,3,4
3286,1/6/2015,30,7.04,3798,3,1,2,1
3287,1/7/2015,45,7.04,7066,2,3,4,1
3288,1/8/2015,45,9.6,5428,3,1,2,2
3289,1/9/2015,30,2.6,6882,4,3,3,2
3290,1/10/2015,45,4.02,9130,3,2,1,1
3291,1/11/2015,30,2.6,6264,2,5,2,1
3292,1/12/2015,30,4.02,5394,3,6,3,2
3293,1/13/2015,45,7.04,8289,4,5,2,1
3294,1/14/2015,45,4.02,4037,3,3,1,1
3295,1/15/2015,30,5.56,2647,2,7,2,1
3296,1/16/2015,45,4.02,8360,3,4,1,4
3297,1/17/2015,45,5.56,7352,4,5,4,1
3298,1/18/2015,45,2.77,218,3,7,2,1
3299,1/19/2015,60,9.6,10121,2,8,2,1
3300,1/20/2015,45,4.02,427,3,8,1,1
3301,1/21/2015,60,2.77,1557,4,1,2,1
3302,1/22/2015,45,2.77,7823,3,2,1,3
3303,1/23/2015,60,2.6,6573,2,8,2,2
3304,1/24/2015,30,2.6,9345,3,1,3,3
3305,1/25/2015,45,7.04,8835,4,1,2,1
3306,1/26/2015,45,5.56,6977,3,7,2,2
3307,1/27/2015,45,2.6,1576,2,1,2,1
3308,1/28/2015,60,2.6,3550,3,2,2,1
3309,1/29/2015,45,2.77,10157,4,1,2,1
3310,1/30/2015,45,2.6,6646,3,1,1,1
3311,1/31/2015,60,7.04,5861,2,7,2,1
3312,2/1/2015,45,2.6,473,3,1,4,1
3313,2/2/2015,60,2.6,8666,4,3,2,5
3314,2/3/2015,60,2.77,1268,3,2,2,1
3315,2/4/2015,60,2.6,1958,2,5,2,1
3316,2/5/2015,60,4.02,2041,3,6,2,1
3317,2/6/2015,45,7.04,627,4,5,1,1
3318,2/7/2015,45,4.02,1922,3,6,2,1
3319,2/8/2015,45,5.56,1336,2,7,2,1
3320,2/9/2015,30,4.02,3328,3,8,3,1
3321,2/10/2015,45,5.56,2394,4,1,3,1
3322,2/11/2015,30,2.77,5034,3,5,2,1
3323,2/12/2015,30,9.6,3635,2,2,1,1
3324,2/13/2015,30,2.6,2918,3,5,2,3
3325,2/14/2015,30,4.02,1220,4,6,2,2
3326,2/15/2015,30,7.04,4857,3,5,2,1
3327,2/16/2015,45,4.02,4527,2,3,2,1
3328,2/17/2015,45,5.56,8741,3,7,2,2
3329,2/18/2015,45,4.02,1226,4,8,4,3
3330,2/19/2015,45,5.56,691,3,5,2,1
3331,2/20/2015,45,2.77,5319,2,3,1,1
3332,2/21/2015,45,9.6,6504,3,7,1,1
3333,2/22/2015,60,4.02,7278,4,3,2,3
3334,2/23/2015,45,2.77,4834,3,4,2,1
3335,2/24/2015,60,2.77,2736,2,6,2,1
3336,2/25/2015,45,2.77,2933,3,3,3,1
3337,2/26/2015,60,9.6,7838,4,6,3,1
3338,2/27/2015,45,5.56,6568,3,7,2,1
3339,2/28/2015,45,4.02,798,2,6,2,1
3340,3/1/2015,45,5.56,2289,3,5,3,1
3341,3/2/2015,30,2.77,7856,4,3,3,1
3342,3/3/2015,45,5.56,7911,3,7,2,1
3343,3/4/2015,45,4.02,2707,2,4,1,1
3344,3/5/2015,30,5.56,8177,3,5,3,4
3345,3/6/2015,45,2.77,2513,4,7,2,1
3346,3/7/2015,45,9.6,8868,3,4,2,1
3347,3/8/2015,30,4.02,3311,2,3,1,2
3348,3/9/2015,45,2.77,8739,3,7,2,1
3349,3/10/2015,45,9.6,1402,4,6,1,1
3350,3/11/2015,30,2.77,1125,3,7,1,2
3351,3/12/2015,30,2.77,668,2,4,2,1
3352,3/13/2015,45,5.56,5907,3,5,2,1
3353,3/14/2015,30,2.77,5899,4,7,1,1
3354,3/15/2015,45,9.6,7064,3,5,2,1
3355,3/16/2015,45,4.02,4004,2,7,1,1
3356,3/17/2015,60,2.77,6561,3,3,1,1
3357,3/18/2015,45,4.02,4133,3,2,1,3
3358,3/19/2015,45,2.77,7249,2,8,2,2
3359,3/20/2015,60,2.77,5391,3,1,3,3
3360,3/21/2015,45,7.04,9187,4,1,2,1
3361,3/22/2015,60,5.56,6993,3,3,2,2
3362,3/23/2015,60,2.6,5114,2,8,2,1
3363,3/24/2015,45,2.6,2652,3,2,2,1
3364,3/25/2015,45,2.77,8376,3,1,2,2
3365,3/26/2015,60,2.6,292,4,3,3,2
3366,3/27/2015,45,7.04,9350,3,2,1,1
3367,3/28/2015,45,2.6,8197,2,5,2,1
3368,3/29/2015,60,4.02,3358,3,6,3,2
3369,3/30/2015,45,7.04,6227,4,3,2,1
3370,3/31/2015,45,4.02,5528,3,6,1,1
3371,4/1/2015,60,5.56,4589,3,2,2,3
3372,4/2/2015,45,4.02,9759,2,2,1,3
3373,4/3/2015,30,5.56,5051,3,2,4,3
3374,4/4/2015,45,7.04,7970,4,4,3,4
3375,4/5/2015,45,7.04,3573,3,1,2,1
3376,4/6/2015,30,7.04,317,2,5,4,1
3377,4/7/2015,45,9.6,1990,3,1,2,2
3378,4/8/2015,30,2.6,844,4,8,3,2
3379,4/9/2015,45,4.02,5028,3,2,1,1
3380,4/10/2015,45,2.6,7779,2,5,2,1
3381,4/11/2015,60,4.02,9837,3,6,3,2
3382,4/12/2015,45,7.04,7867,4,3,2,1
3383,4/13/2015,45,4.02,10285,3,3,1,1
3384,4/14/2015,60,5.56,425,2,7,2,1
3385,4/15/2015,45,4.02,8105,2,3,4,1
3386,4/16/2015,45,5.56,230,3,1,2,2
3387,4/17/2015,45,2.77,6572,4,3,3,2
3388,4/18/2015,30,4.02,6667,3,2,1,1
3389,4/19/2015,45,2.6,65,2,5,2,1
3390,4/20/2015,45,4.02,8604,3,1,2,1
3391,4/21/2015,60,7.04,2575,2,5,4,1
3392,4/22/2015,45,4.02,10242,3,1,2,2
3393,4/23/2015,60,2.6,4212,1,1,1,1
3394,4/24/2015,45,4.02,6592,2,2,2,2
3395,4/25/2015,45,2.6,3560,3,2,3,3
3396,4/26/2015,60,2.66,7203,4,3,3,2
3397,4/27/2015,45,7.04,9678,3,3,2,3
3398,4/28/2015,45,7.04,9709,2,3,1,3
3399,4/29/2015,60,7.04,5675,3,2,4,3
3400,4/30/2015,45,7.04,649,4,4,3,4
3401,5/1/2015,30,7.04,8346,3,1,2,1
3402,5/2/2015,45,7.04,1848,2,3,4,1
3403,5/3/2015,45,9.6,7408,3,1,2,2
3404,5/4/2015,30,2.6,4026,4,3,3,2
3405,5/5/2015,45,4.02,6050,3,2,1,1
3406,5/6/2015,30,2.6,45,2,5,2,1
3407,5/7/2015,30,4.02,9863,3,6,3,2
3408,5/8/2015,45,7.04,7205,4,5,2,1
3409,5/9/2015,45,4.02,2175,3,3,1,1
3410,5/10/2015,30,5.56,1650,2,7,2,1
3411,5/11/2015,45,4.02,9416,3,4,1,4
3412,5/12/2015,45,5.56,9251,4,5,4,1
3413,5/13/2015,45,2.77,5483,3,7,2,1
3414,5/14/2015,60,9.6,1587,2,8,2,1
3415,5/15/2015,45,4.02,2431,3,8,1,1
3416,5/16/2015,60,2.77,2709,4,1,2,1
3417,5/17/2015,45,2.77,614,3,2,1,3
3418,5/18/2015,60,2.6,3001,2,8,2,2
3419,5/19/2015,30,2.6,6396,3,1,3,3
3420,5/20/2015,45,7.04,5960,4,1,2,1
3421,5/21/2015,45,5.56,1395,3,7,2,2
3422,5/22/2015,45,2.6,6462,2,1,2,1
3423,5/23/2015,60,2.6,8997,3,2,2,1
3424,5/24/2015,45,2.77,3949,4,1,2,1
3425,5/25/2015,45,2.6,334,3,1,1,1
3426,5/26/2015,60,7.04,306,2,7,2,1
3427,5/27/2015,45,2.6,8044,3,1,4,1
3428,5/28/2015,60,2.6,1258,4,3,2,5
3429,5/29/2015,60,2.77,2678,3,2,2,1
3430,5/30/2015,60,2.6,2895,2,5,2,1
3431,5/31/2015,60,4.02,740,3,6,2,1
3432,6/1/2015,45,7.04,7553,4,5,1,1
3433,6/2/2015,45,4.02,3258,3,6,2,1
3434,6/3/2015,45,5.56,5572,2,7,2,1
3435,6/4/2015,30,4.02,3806,3,8,3,1
3436,6/5/2015,45,5.56,2763,4,1,3,1
3437,6/6/2015,30,2.77,738,3,5,2,1
3438,6/7/2015,30,9.6,3673,2,2,1,1
3439,6/8/2015,30,2.6,6328,3,5,2,3
3440,6/9/2015,30,4.02,7477,4,6,2,2
3441,6/10/2015,30,7.04,6099,3,5,2,1
3442,6/11/2015,45,4.02,10166,2,3,2,1
3443,6/12/2015,45,5.56,4928,3,7,2,2
3444,6/13/2015,45,4.02,7068,4,8,4,3
3445,6/14/2015,45,5.56,3679,3,5,2,1
3446,6/15/2015,45,2.77,2432,2,3,1,1
3447,6/16/2015,45,9.6,1031,3,7,1,1
3448,6/17/2015,60,4.02,6868,4,3,2,3
3449,6/18/2015,45,2.77,4273,3,4,2,1
3450,6/19/2015,60,2.77,4340,2,6,2,1
3451,6/20/2015,45,2.77,108,3,3,3,1
3452,6/21/2015,60,9.6,5443,4,6,3,1
3453,6/22/2015,45,5.56,4596,3,7,2,1
3454,6/23/2015,45,4.02,4129,2,6,2,1
3455,6/24/2015,45,5.56,3383,3,5,3,1
3456,6/25/2015,30,2.77,6742,4,3,3,1
3457,6/26/2015,45,5.56,2534,3,7,2,1
3458,6/27/2015,45,4.02,7916,2,4,1,1
3459,6/28/2015,30,5.56,6080,3,5,3,4
3460,6/29/2015,45,2.77,3547,4,7,2,1
3461,6/30/2015,45,9.6,8269,3,4,2,1
3462,7/1/2015,30,4.02,8486,2,3,1,2
3463,7/2/2015,45,2.77,9032,3,7,2,1
3464,7/3/2015,45,9.6,8118,4,6,1,1
3465,7/4/2015,30,2.77,854,3,7,1,2
3466,7/5/2015,30,2.77,7046,2,4,2,1
3467,7/6/2015,45,5.56,4621,3,5,2,1
3468,7/7/2015,30,2.77,5652,4,7,1,1
3469,7/8/2015,45,9.6,6344,3,5,2,1
3470,7/9/2015,45,4.02,2559,2,7,1,1
3471,7/10/2015,60,2.77,6362,3,3,1,1
3472,7/11/2015,45,4.02,7424,3,2,1,3
3473,7/12/2015,45,2.77,6452,2,8,2,2
3474,7/13/2015,60,2.77,2749,3,1,3,3
3475,7/14/2015,45,7.04,7693,4,1,2,1
3476,7/15/2015,60,5.56,4657,3,3,2,2
3477,7/16/2015,60,2.6,7405,2,8,2,1
3478,7/17/2015,45,2.6,4540,3,2,2,1
3479,7/18/2015,45,2.77,3578,3,1,2,2
3480,7/19/2015,60,2.6,2550,4,3,3,2
3481,7/20/2015,45,7.04,3122,3,2,1,1
3482,7/21/2015,45,2.6,3106,2,5,2,1
3483,7/22/2015,60,4.02,2311,3,6,3,2
3484,7/23/2015,45,7.04,1687,4,3,2,1
3485,7/24/2015,45,4.02,513,3,6,1,1
3486,7/25/2015,60,5.56,1653,3,2,2,3
3487,7/26/2015,45,4.02,7876,2,2,1,3
3488,7/27/2015,30,5.56,666,3,2,4,3
3489,7/28/2015,45,7.04,5775,4,4,3,4
3490,7/29/2015,45,7.04,390,3,1,2,1
3491,7/30/2015,30,7.04,9080,2,5,4,1
3492,7/31/2015,45,9.6,8001,3,1,2,2
3493,8/1/2015,30,2.6,3620,4,8,3,2
3494,8/2/2015,45,4.02,1146,3,2,1,1
3495,8/3/2015,45,2.6,413,2,5,2,1
3496,8/4/2015,60,4.02,5862,3,6,3,2
3497,8/5/2015,45,7.04,4245,4,3,2,1
3498,8/6/2015,45,4.02,2475,3,3,1,1
3499,8/7/2015,60,5.56,10124,2,7,2,1
3500,8/8/2015,45,4.02,9351,2,3,4,1
3501,8/9/2015,45,5.56,2731,3,1,2,2
3502,8/10/2015,45,2.77,2946,4,3,3,2
3503,8/11/2015,30,4.02,5311,3,2,1,1
3504,8/12/2015,45,2.6,9024,2,5,2,1
3505,8/13/2015,45,4.02,4371,3,1,2,1
3506,8/14/2015,60,7.04,9187,2,5,4,1
3507,8/15/2015,45,4.02,3720,3,1,2,2
3508,8/16/2015,60,2.6,1742,1,1,1,1
3509,8/17/2015,45,4.02,9774,2,2,2,2
3510,8/18/2015,45,2.6,3870,3,2,3,3
3511,8/19/2015,60,2.66,5685,4,3,3,2
3512,8/20/2015,45,7.04,2016,3,3,2,3
3513,8/21/2015,45,7.04,3977,2,3,1,3
3514,8/22/2015,60,7.04,8803,3,2,4,3
3515,8/23/2015,45,7.04,9998,4,4,3,4
3516,8/24/2015,30,7.04,971,3,1,2,1
3517,8/25/2015,45,7.04,1811,2,3,4,1
3518,8/26/2015,45,9.6,7397,3,1,2,2
3519,8/27/2015,30,2.6,1951,4,3,3,2
3520,8/28/2015,45,4.02,2247,3,2,1,1
3521,8/29/2015,30,2.6,1516,2,5,2,1
3522,8/30/2015,30,4.02,6372,3,6,3,2
3523,8/31/2015,45,7.04,9258,4,5,2,1
3524,9/1/2015,45,4.02,5592,3,3,1,1
3525,9/2/2015,30,5.56,6456,2,7,2,1
3526,9/3/2015,45,4.02,1770,3,4,1,4
3527,9/4/2015,45,5.56,9879,4,5,4,1
3528,9/5/2015,45,2.77,8461,3,7,2,1
3529,9/6/2015,60,9.6,326,2,8,2,1
3530,9/7/2015,45,4.02,9801,3,8,1,1
3531,9/8/2015,60,2.77,9431,4,1,2,1
3532,9/9/2015,45,2.77,2475,3,2,1,3
3533,9/10/2015,60,2.6,8243,2,8,2,2
3534,9/11/2015,30,2.6,1931,3,1,3,3
3535,9/12/2015,45,7.04,3341,4,1,2,1
3536,9/13/2015,45,5.56,3020,3,7,2,2
3537,9/14/2015,45,2.6,9440,2,1,2,1
3538,9/15/2015,60,2.6,9485,3,2,2,1
3539,9/16/2015,45,2.77,9909,4,1,2,1
3540,9/17/2015,45,2.6,8716,3,1,1,1
3541,9/18/2015,60,7.04,7118,2,7,2,1
3542,9/19/2015,45,2.6,8822,3,1,4,1
3543,9/20/2015,60,2.6,5059,4,3,2,5
3544,9/21/2015,60,2.77,4224,3,2,2,1
3545,9/22/2015,60,2.6,4361,2,5,2,1
3546,9/23/2015,60,4.02,650,3,6,2,1
3547,9/24/2015,45,7.04,9461,4,5,1,1
3548,9/25/2015,45,4.02,3036,3,6,2,1
3549,9/26/2015,45,5.56,2751,2,7,2,1
3550,9/27/2015,30,4.02,9020,3,8,3,1
3551,9/28/2015,45,5.56,8261,4,1,3,1
3552,9/29/2015,30,2.77,6983,3,5,2,1
3553,9/30/2015,30,9.6,5155,2,2,1,1
3554,10/1/2015,30,2.6,2450,3,5,2,3
3555,10/2/2015,30,4.02,783,4,6,2,2
3556,10/3/2015,30,7.04,3761,3,5,2,1
3557,10/4/2015,45,4.02,10039,2,3,2,1
3558,10/5/2015,45,5.56,2817,3,7,2,2
3559,10/6/2015,45,4.02,722,4,8,4,3
3560,10/7/2015,45,5.56,5190,3,5,2,1
3561,10/8/2015,45,2.77,44,2,3,1,1
3562,10/9/2015,45,9.6,3853,3,7,1,1
3563,10/10/2015,60,4.02,6222,4,3,2,3
3564,10/11/2015,45,2.77,6975,3,4,2,1
3565,10/12/2015,60,2.77,6432,2,6,2,1
3566,10/13/2015,45,2.77,3999,3,3,3,1
3567,10/14/2015,60,9.6,7519,4,6,3,1
3568,10/15/2015,45,5.56,4141,3,7,2,1
3569,10/16/2015,45,4.02,1335,2,6,2,1
3570,10/17/2015,45,5.56,4339,3,5,3,1
3571,10/18/2015,30,2.77,9724,4,3,3,1
3572,10/19/2015,45,5.56,6965,3,7,2,1
3573,10/20/2015,45,4.02,4467,2,4,1,1
3574,10/21/2015,30,5.56,2028,3,5,3,4
3575,10/22/2015,45,2.77,7032,4,7,2,1
3576,10/23/2015,45,9.6,5591,3,4,2,1
3577,10/24/2015,30,4.02,10114,2,3,1,2
3578,10/25/2015,45,2.77,8296,3,7,2,1
3579,10/26/2015,45,9.6,4785,4,6,1,1
3580,10/27/2015,30,2.77,8079,3,7,1,2
3581,10/28/2015,30,2.77,4892,2,4,2,1
3582,10/29/2015,45,5.56,3192,3,5,2,1
3583,10/30/2015,30,2.77,3463,4,7,1,1
3584,10/31/2015,45,9.6,4608,3,5,2,1
3585,11/1/2015,45,4.02,5828,2,7,1,1
3586,11/2/2015,60,2.77,5876,3,3,1,1
3587,11/3/2015,45,4.02,4120,3,2,1,3
3588,11/4/2015,45,2.77,115,2,8,2,2
3589,11/5/2015,60,2.77,340,3,1,3,3
3590,11/6/2015,45,7.04,924,4,1,2,1
3591,11/7/2015,60,5.56,225,3,3,2,2
3592,11/8/2015,60,2.6,3412,2,8,2,1
3593,11/9/2015,45,2.6,1353,3,2,2,1
3594,11/10/2015,45,2.77,7445,3,1,2,2
3595,11/11/2015,60,2.6,8538,4,3,3,2
3596,11/12/2015,45,7.04,4310,3,2,1,1
3597,11/13/2015,45,2.6,2722,2,5,2,1
3598,11/14/2015,60,4.02,8505,3,6,3,2
3599,11/15/2015,45,7.04,2860,4,3,2,1
3600,11/16/2015,45,4.02,5188,3,6,1,1
3601,11/17/2015,60,5.56,6826,3,2,2,3
3602,11/18/2015,45,4.02,4408,2,2,1,3
3603,11/19/2015,30,5.56,8741,3,2,4,3
3604,11/20/2015,45,7.04,3988,4,4,3,4
3605,11/21/2015,45,7.04,2785,3,1,2,1
3606,11/22/2015,30,7.04,3265,2,5,4,1
3607,11/23/2015,45,9.6,7978,3,1,2,2
3608,11/24/2015,30,2.6,3023,4,8,3,2
3609,11/25/2015,45,4.02,6955,3,2,1,1
3610,11/26/2015,45,2.6,652,2,5,2,1
3611,11/27/2015,60,4.02,2150,3,6,3,2
3612,11/28/2015,45,7.04,1024,4,3,2,1
3613,11/29/2015,45,4.02,6514,3,3,1,1
3614,11/30/2015,60,5.56,10279,2,7,2,1
3615,12/1/2015,45,4.02,5837,2,3,4,1
3616,12/2/2015,45,5.56,2658,3,1,2,2
3617,12/3/2015,45,2.77,10027,4,3,3,2
3618,12/4/2015,30,4.02,9407,3,2,1,1
3619,12/5/2015,45,2.6,6003,2,5,2,1
3620,12/6/2015,45,4.02,9199,3,1,2,1
3621,12/7/2015,60,7.04,2372,2,5,4,1
3622,12/8/2015,45,4.02,8137,3,1,2,2
3623,12/9/2015,60,2.6,5712,1,1,1,1
3624,12/10/2015,45,4.02,3796,2,2,2,2
3625,12/11/2015,45,2.6,4939,3,2,3,3
3626,12/12/2015,60,2.66,6113,4,3,3,2
3627,12/31/2014,45,7.04,7658,3,3,2,3
3628,1/1/2015,45,7.04,7559,2,3,1,3
3629,1/2/2015,60,7.04,1168,3,2,4,3
3630,1/3/2015,45,7.04,3439,4,4,3,4
3631,1/4/2015,30,7.04,5448,3,1,2,1
3632,1/5/2015,45,7.04,3247,2,3,4,1
3633,1/6/2015,45,9.6,3182,3,1,2,2
3634,1/7/2015,30,2.6,4201,4,3,3,2
3635,1/8/2015,45,4.02,5411,3,2,1,1
3636,1/9/2015,30,2.6,4583,4,3,3,2
3637,1/10/2015,30,4.02,4702,3,3,2,3
3638,1/11/2015,45,7.04,3834,2,3,1,3
